rcl_codigo,rcl_nivel,rcl_subnivel,articulo,cantidad
RCL201-C003,5,1,0010066,38
RCL201-C003,5,1,8002018,160
RCL201-C004,1,1,2321039,44
RCL201-C004,1,1,1143006,26
RCL201-C004,1,1,4020451,82
RCL201-C004,2,1,0460146,2071
RCL201-C004,2,1,8002012,1040
RCL201-C004,2,1,8002008,1281
RCL201-C004,2,1,0410011,3
RCL201-C004,3,1,0230041,97
RCL201-C004,4,1,8002004,51
RCL201-C004,4,1,8002007,701
RCL201-C004,4,1,8002021,185
RCL201-C004,4,1,8002023,100
RCL201-C004,5,1,0420137,896
RCL201-C004,5,1,0150002,42
RCL201-C004,5,1,0460145,10
RCL202-C001,1,1,0610147,43
RCL202-C001,1,1,2322002,130
RCL202-C001,1,1,0640008,35
RCL202-C001,1,1,0150003,12
RCL202-C001,2,1,2321045,28
RCL202-C001,2,1,0010052,37
RCL202-C001,2,1,0380026,51
RCL202-C001,2,1,2321043,211
RCL202-C001,2,1,0510011,10
RCL202-C001,3,1,0140023,52
RCL202-C001,3,1,0490015,69
RCL202-C001,3,1,0010080,7
RCL202-C001,3,1,0010056,15
RCL202-C001,3,1,0460141,13
RCL202-C001,4,1,8706004,840
RCL202-C001,4,1,0560019,2
RCL202-C001,4,1,0300724,80
RCL202-C001,4,1,0490009,26
RCL202-C001,5,1,0460135,1
RCL202-C002,1,1,0380020,9
RCL202-C002,1,1,0490013,55
RCL202-C002,1,1,0570064,25
RCL202-C002,1,1,0010060,15
RCL202-C002,2,1,2321041,54
RCL202-C002,2,1,0460143,317
RCL202-C002,2,1,0490014,32
RCL202-C002,2,1,0030001,12
RCL202-C002,2,1,0230006,117
RCL202-C002,3,1,0560021,658
RCL202-C002,3,1,0420150,27
RCL202-C002,3,1,0510012,19
RCL202-C002,3,1,4020450,111
RCL202-C002,4,1,0420152,67
RCL201-C004,3,1,8002016,200
RCL202-C002,4,1,0230052,395
RCL202-C002,4,1,4020455,35
RCL202-C002,4,1,0230021,146
RCL202-C002,4,1,2321059,39
RCL202-C002,4,1,0230047,497
RCL202-C002,4,1,2321058,87
RCL203-C001,1,1,0010069,12
RCL203-C001,1,1,8670001,15
RCL203-C001,1,1,7501215,86
RCL203-C001,1,1,0640007,18
RCL203-C001,1,1,5170029,15
RCL203-C001,2,1,4020453,54
RCL203-C001,2,1,2321047,84
RCL203-C001,2,1,0010051,8
RCL203-C001,2,1,0380025,33
RCL203-C001,2,1,0610151,40
RCL203-C001,2,1,2321052,46
RCL203-C001,3,1,7501216,22
RCL203-C001,3,1,0010055,50
RCL203-C001,3,1,0380003,708
RCL203-C001,3,1,1143005,41
RCL203-C001,3,1,0570067,12
RCL203-C001,4,1,7501218,33
RCL203-C001,4,1,0230020,161
RCL203-C001,4,1,0230035,8
RCL203-C001,4,1,0380018,69
RCL203-C002,1,1,3070003,52
RCL203-C002,2,1,0150001,16
RCL203-C002,2,1,2321048,79
RCL203-C002,2,1,2321035,1096
RCL203-C002,2,1,0420141,426
RCL203-C002,3,1,5170027,5
RCL203-C002,3,1,0420124,133
RCL203-C002,4,1,3265001,11
RCL203-C002,4,1,0230038,43
RCL203-C002,4,1,0180001,113
RCL203-C002,5,1,2321048,2
RCL80-C001,2,1,5106065,1
RCL80-C001,2,1,5140011,1
RCL80-C001,2,1,5136991,1
RCL80-C001,2,1,3700033,1
RCL80-C001,2,1,3700139,1
RCL80-C001,2,1,3700320,1
RCL80-C001,2,1,5136968,1
RCL80-C001,2,1,3700410,1
RCL80-C001,2,1,3700482,1
RCL80-C001,2,1,5137003,1
RCL80-C001,2,1,3700181,2
RCL80-C001,2,1,3700210,3
RCL80-C001,2,1,3700212,1
RCL80-C001,2,1,3700218,2
RCL80-C001,2,1,3700517,1
RCL80-C001,2,1,5137004,1
RCL80-C001,2,1,3700217,2
RCL80-C001,2,1,9400082,5
RCL83-C001,1,1,7550649,25
RCL83-C001,1,1,7060201,423
RCL83-C001,2,1,7550629,39
RCL83-C001,2,1,7060212,88
RCL83-C001,3,1,0011348,1
RCL83-C001,3,1,260570301401,1
RCL83-C001,3,1,7550667,10
RCL83-C001,4,1,3033012,357
RCL83-C001,4,1,7550627,14
RCL83-C001,4,1,7550626,7
RCL83-C001,5,1,7550646,102
RCL83-C001,5,1,3003005,4
RCL83-C001,5,1,3003026,45
RCL83-C002,1,1,2390017,132
RCL83-C002,2,1,0050160,107
RCL83-C002,3,1,0050162,74
RCL83-C002,4,1,0050166,9
RCL83-C002,5,1,0050110,68
RCL83-C003,1,1,3270301,32
RCL83-C003,1,1,8352909,1
RCL83-C003,2,1,3018015,6
RCL83-C003,2,1,7041948,76
RCL83-C003,2,1,023690004,8
RCL83-C004,1,1,7040006,88
RCL83-C004,2,1,7041023,44
RCL83-C004,2,1,3018013,7
RCL83-C004,2,1,1500508,6
RCL83-C004,2,1,7041031,22
RCL83-C004,4,1,7041020,54
RCL83-C004,5,1,7041029,50
RCL83-C004,5,1,7041032,10
RCL85-C001,1,1,2205009,69
RCL85-C001,1,1,2205005,93
RCL85-C001,2,1,1515037,687
RCL85-C001,3,1,2205014,99
RCL85-C001,3,1,1515034,5
RCL85-C001,4,1,2205013,168
RCL85-C001,4,1,7041028,8
RCL85-C001,5,1,7041027,22
RCL85-C003,3,1,2320918,2
RCL86-C001,2,1,2990161,27
RCL86-C001,2,1,5800002,12
RCL86-C001,2,1,2990156,1
RCL86-C001,2,1,2990163,27
RCL86-C001,2,1,5800001,23
RCL83-C001,3,1,7550918,89
RCL86-C001,2,1,5800003,127
RCL86-C001,3,1,2990065,318
RCL86-C001,3,1,2990162,27
RCL86-C001,4,1,2990078,1
RCL86-C001,4,1,2990143,1
RCL86-C001,4,1,2990160,9
RCL86-C001,4,1,2990168,5
RCL86-C001,4,1,2990077,39
RCL86-C001,4,1,2990158,66
RCL86-C001,4,1,2990066,121
RCL86-C001,5,1,2990144,11
RCL86-C001,5,1,2990172,114
RCL86-C002,1,1,7090644,250
RCL83-C002,3,1,2390010,38
RCL86-C002,1,1,5800007,22
RCL83-C002,4,1,2390012,9
RCL86-C002,2,1,2990188,16
RCL86-C002,3,1,2990187,8
RCL86-C002,3,1,7090656,98
RCL86-C002,4,1,2990192,43
RCL86-C002,5,1,2990071,43
RCL86-C003,1,1,7090630,24
RCL83-C003,2,1,3270302,24
RCL86-C003,2,1,2320052,9
RCL86-C003,2,1,2320015,494
RCL86-C003,2,1,2320902,4
RCL83-C004,1,1,7041530,55
RCL86-C003,2,1,7090633,286
RCL86-C003,3,1,2320037,721
RCL86-C003,3,1,2320750,15
RCL86-C003,3,1,7090649,8
RCL86-C003,4,1,7090641,125
RCL83-C004,3,1,7041030,8
RCL83-C004,4,1,7041509,61
RCL86-C003,4,1,2320708,18
RCL83-C004,5,1,7040312,114
RCL86-C003,4,1,7090647,1
RCL86-C003,5,1,2990072,8
RCL86-C003,5,1,2320029,361
RCL86-C004,1,1,7090632,87
RCL86-C004,2,1,7090621,23
RCL86-C004,2,1,2320041,12
RCL85-C001,2,1,2205011,110
RCL85-C001,2,1,2235111,10
RCL86-C004,2,1,7090631,249
RCL86-C004,3,1,7090629,108
RCL86-C004,3,1,2320923,3
RCL86-C004,3,1,7090622,4
RCL86-C004,3,1,7090640,2
RCL85-C001,4,1,15005003,5
RCL86-C004,3,1,2320011,117
RCL86-C004,3,1,2320038,20
RCL86-C004,3,1,2320713,5
RCL86-C004,4,1,7090643,70
RCL85-C002,4,1,6095242,335
RCL86-C004,4,1,7090645,58
RCL86-C004,5,1,2320006,29
RCL86-C004,5,1,7090627,3
RCL86-C004,5,1,7090642,203
RCL86-C004,5,1,2320004,100
RCL86-C004,5,1,2321993,6
RCL87-C001,1,1,0611026,7
RCL87-C001,1,1,0130027,38
RCL87-C001,2,1,0410015,5
RCL87-C001,2,1,0460134,20
RCL87-C001,3,1,0410008,32
RCL87-C001,3,1,0410010,20
RCL87-C001,3,1,8706006,19
RCL87-C001,3,1,2321037,125
RCL87-C001,4,1,0460133,11
RCL87-C001,4,1,0366002,39
RCL87-C001,4,1,0460137,20
RCL87-C001,5,1,0590028,68
RCL87-C001,5,1,0460138,18
RCL88-C001,3,1,0610171,22
RCL91-C001,1,1,2320018,194
RCL91-C001,1,1,2320035,529
RCL91-C001,2,1,2320036,265
RCL91-C001,2,1,2321996,94
RCL91-C001,2,1,2320714,8
RCL91-C001,2,1,2320754,30
RCL91-C001,2,1,2321849,2
RCL91-C001,2,1,2321850,36
RCL91-C001,2,1,2320030,1
RCL91-C001,2,1,2320051,14
RCL91-C001,3,1,2321992,19
RCL91-C001,3,1,2320048,2
RCL91-C001,3,1,2320033,102
RCL91-C001,3,1,2321853,57
RCL91-C001,3,1,2320751,6
RCL91-C001,3,1,2320012,360
RCL91-C001,4,1,2320042,1
RCL91-C001,4,1,2320009,52
RCL91-C001,4,1,2320014,39
RCL91-C002,3,1,3029116,129
RCL91-C002,5,1,2321991,68
RCL91-C003,2,1,7090648,3
RCL91-C003,3,1,2320047,16
RCL91-C003,5,1,7090626,807
RCL92-C001,1,1,7090646,123
RCL92-C001,2,1,1032109,17
RCL92-C001,3,1,1032119,20
RCL92-C001,3,1,1032120,10
RCL92-C001,3,1,1032121,41
RCL92-C001,4,1,1032113,13
RCL92-C001,5,1,2320922,105
RCL92-C002,1,1,1032112,20
RCL92-C002,2,1,1032123,26
RCL92-C002,2,1,1032115,26
RCL92-C002,3,1,1032118,10
RCL92-C002,5,1,1032119,10
RCL94-C001,4,1,3029261,34
RCL94-C001,5,1,9913008,45
RCL95-C001,2,1,7507282,55
RCL95-C001,2,1,7507283,62
RCL95-C001,2,1,7507281,37
RCL95-C001,2,1,7507319,50
RCL95-C001,2,1,7507280,8
RCL95-C001,3,1,7507286,22
RCL95-C001,3,1,7507287,25
RCL95-C001,3,1,7507285,21
RCL95-C001,3,1,7507284,43
RCL95-C001,3,1,7507317,10
RCL95-C001,4,1,7507316,14
RCL95-C001,4,1,7507328,34
RCL95-C001,4,1,7507329,35
RCL95-C001,4,1,7507322,24
RCL95-C002,1,1,7507289,35
RCL95-C002,1,1,7507337,26
RCL95-C002,2,1,7507335,164
RCL95-C002,2,1,7507292,36
RCL95-C002,2,1,7507294,54
RCL95-C002,2,1,7507295,40
RCL95-C002,3,1,7507296,179
RCL95-C002,3,1,7507299,28
RCL95-C002,3,1,7507297,41
RCL95-C002,3,1,7507298,22
RCL95-C002,4,1,7507313,62
RCL95-C002,4,1,7507312,3
RCL95-C002,4,1,7507336,12
RCL95-C002,4,1,7507315,1
RCL95-C002,4,1,7507314,101
RCL95-C003,1,1,7507301,76
RCL95-C003,1,1,7507300,18
RCL95-C003,1,1,7507302,26
RCL95-C003,2,1,7507307,6
RCL95-C003,2,1,7507306,10
RCL95-C003,2,1,7507304,54
RCL95-C003,3,1,7507310,31
RCL95-C003,3,1,7507311,81
RCL95-C003,3,1,7507308,38
RCL95-C003,3,1,7507326,26
RCL95-C003,3,1,7507309,54
RCL95-C003,4,1,7507333,79
RCL95-C003,4,1,7507332,60
RCL95-C003,4,1,7507324,53
RCL99-C001,2,1,5500197,77
RCL91-C002,4,1,2321985,160
RCL100-C001,1,1,9041273,35
RCL100-C001,1,1,9041275,23
RCL100-C001,2,1,9041220,22
RCL100-C001,2,1,9041213,68
RCL100-C001,3,1,9041219,16
RCL100-C001,3,1,9041247,453
RCL100-C001,3,1,9041259,544
RCL100-C001,4,1,9041231,36
RCL100-C001,4,1,9041221,33
RCL100-C001,4,1,9041212,59
RCL100-C001,5,1,9041278,5
RCL100-C001,5,1,9041267,18
RCL100-C002,1,1,9041262,36
RCL100-C002,1,1,9041209,413
RCL100-C002,1,1,9041227,766
RCL100-C002,2,1,9041216,158
RCL100-C002,2,1,9041218,1179
RCL100-C002,2,1,9041266,1190
RCL100-C002,2,1,9041229,11
RCL100-C002,3,1,9041208,16
RCL100-C002,3,1,9041248,82
RCL100-C002,3,1,9041223,7
RCL100-C002,4,1,9041234,13
RCL100-C002,4,1,9041244,47
RCL100-C002,4,1,9041256,16
RCL100-C002,4,1,9041239,111
RCL100-C002,4,1,9041240,262
RCL100-C002,5,1,9041245,23
RCL100-C002,5,1,9041249,47
RCL100-C003,1,1,9041217,1
RCL100-C003,1,1,9041251,17
RCL100-C003,2,1,9041252,40
RCL100-C003,2,1,9041222,76
RCL100-C003,2,1,9041241,290
RCL100-C003,3,1,9041255,2
RCL100-C003,4,1,9041272,16
RCL100-C003,4,1,048970020,2
RCL100-C003,4,1,9041232,29
RCL100-C003,5,1,9041207,16
RCL100-C001,1,1,9041253,20
RCL100-C001,4,1,9041226,295
RCL100-C001,4,1,9041236,24
RCL100-C003,4,1,9041258,22
RCL100-C003,5,1,9041237,27
RCL100-C003,5,1,9041274,36
RCL101-C001,3,1,3352172,57
RCL101-C001,3,1,3352174,217
RCL104-C003,5,1,5120400,28
RCL105-C003,2,1,9111423,2608
RCL107-C001,3,1,8015003,12
RCL107-C003,3,1,6095002,6
RCL108-C001,2,1,6010025,1543
RCL109-C001,1,1,1535267,10
RCL109-C001,4,1,7550927,539
RCL111-C001,2,1,7501137,2700
RCL114-C001,3,1,5170042,700
RCL114-C003,2,1,5170045,6
RCL114-C003,2,1,9041087,12
RCL114-C003,4,1,9041083,48
RCL115-C001,4,1,4020215,133
RCL115-C002,1,1,2505023575,8
RCL115-C002,3,1,2330014,12
RCL115-C002,3,1,3080005,4
RCL115-C003,1,1,0560100,3
RCL115-C003,3,1,3256014,263
RCL115-C003,4,1,3256011,239
RCL115-C004,2,1,0380000,3
RCL115-C004,2,1,3349112,16
RCL115-C004,2,1,0460101,18
RCL115-C004,4,1,3349010,17
RCL116-C001,2,1,0050139,114
RCL116-C001,2,1,0050118,34
RCL116-C001,5,1,7060237,135
RCL116-C002,1,1,6401105,14
RCL116-C002,4,1,6401102,23
RCL116-C003,1,1,7060061,33
RCL116-C003,2,1,7060022,392
RCL116-C003,4,1,7060057,18
RCL116-C004,1,1,1210002,38
RCL116-C004,2,1,0050008,159
RCL117-C002,4,1,7060110,25
RCL117-C002,4,1,7060123,93
RCL117-C002,5,1,7060231,17
RCL117-C003,3,1,7060210,19
RCL118-C002,1,1,5170507,412
RCL118-C003,3,1,5240402,31
RCL119-C001,2,1,5120104,231
RCL119-C001,3,1,3003023,778
RCL119-C001,4,1,3003074,105
RCL119-C002,3,1,5120405,42
RCL120-C003,3,1,5120402,1
RCL120-C004,1,1,8352902,6
RCL124-C002,2,1,6020460,19
RCL129-C001,2,1,7041022,14
RCL130-C001,2,1,7041014,63
RCL131-C001,1,1,6101000,111
RCL131-C001,4,1,5501134,29
RCL131-C002,2,1,6100260,2
RCL131-C002,4,1,5501135,54
RCL131-C004,2,1,6101047,108
RCL132-C002,5,1,500121,50
RCL132-C001,2,1,610099,20
RCL133-C001,5,1,7550286,24
RCL134-C002,2,1,7503051,1
RCL134-C004,3,1,7500512,43
RCL134-C004,3,1,7500533,14
RCL134-C004,4,1,7500511,1
RCL135-C001,3,1,7503603,5
RCL135-C001,4,1,7503131,16
RCL135-C001,4,1,500410,2
RCL136-C001,3,1,500414,1
RCL136-C001,3,1,500481,10
RCL136-C001,5,1,500090,41
RCL137-C001,1,1,3018010,113
RCL137-C001,4,1,3018018,29
RCL139-C002,2,1,5240032,42
RCL139-C004,3,1,7550082,88
RCL139-C004,4,1,5090110,18
RCL140-C002,5,1,5140016,7
RCL141-C001,3,1,9041204,10
RCL141-C003,1,1,5180007,100
RCL142-C001,4,1,7506190,276
RCL143-C001,1,1,2321534,182
RCL144-C001,1,1,4050012,9
RCL144-C001,3,1,4050013,7
RCL146-C004,3,1,5090101,15
RCL146-C004,3,1,5203112,4
RCL147-C001,1,1,7550790,6
RCL147-C001,5,1,7550818,7
RCL147-C001,5,1,7550816,25
RCL147-C002,4,1,7507051,3
RCL148-C003,2,1,7506892,27
RCL148-C003,2,1,7506252,216
RCL148-C003,3,1,7507252,1
RCL148-C004,1,1,7506830,6
RCL149-C002,1,1,7506430,114
RCL149-C004,3,1,7502902,1
RCL152-C001,1,1,7506088,52
RCL152-C002,1,1,7502433,12
RCL152-C002,1,1,7506046,60
RCL152-C002,5,1,7550794,29
RCL153-C002,2,1,7506018,76
RCL153-C002,3,1,7502472,87
RCL153-C003,1,1,7506982,5
RCL155-C001,4,1,7506824,5
RCL155-C002,2,1,7506433,39
RCL155-C002,2,1,7506275,68
RCL155-C003,1,1,7506284,20
RCL155-C003,2,1,7506862,12
RCL155-C003,2,1,7506856,18
RCL155-C003,3,1,7507246,110
RCL156-C001,4,1,7054030,6
RCL157-C001,2,1,7054531,17
RCL159-C002,4,1,878629,19
RCL159-C003,2,1,961944,12
RCL159-C004,1,1,2352304,2
RCL160-C001,3,1,961910,82
RCL160-C001,4,1,961911,232
RCL160-C003,4,1,961947,6
RCL161-C004,2,1,5009112,1
RCL161-C004,2,1,5009113,1
RCL161-C004,2,1,5009105,1
RCL161-C004,3,1,6010022,123
RCL162-C001,5,1,2330103,70
RCL163-C001,3,1,0570007,1
RCL164-C001,1,1,6150021,26
RCL164-C001,3,1,4535412,2
RCL164-C001,4,1,4530140,100
RCL164-C001,5,1,4535002,17
RCL165-C001,1,1,61500245,15
RCL165-C001,2,1,4530159,7
RCL165-C001,3,1,8690055,16
RCL165-C001,5,1,6150025,78
RCL166-C001,4,1,3029267,8
RCL167-C001,1,1,2330168,54
RCL168-C003,5,1,2320201,130
RCL168-C004,3,1,2320025,1
RCL168-C004,6,1,2330106,264
RCL170-C001,3,1,7501912,106
RCL170-C002,5,1,7551092,3
RCL172-C001,2,1,7501911,13
RCL172-C001,3,1,7501916,11
RCL172-C003,2,1,7501214,10
RCL172-C003,3,1,7501076,12
RCL172-C003,3,1,501500,94
RCL172-C003,4,1,7551086,45
RCL173-C001,3,1,7551078,17
RCL173-C002,2,1,7062502,18
RCL173-C002,4,1,7501777,78
RCL173-C003,1,1,052450011,20
RCL173-C003,1,1,7500693,200
RCL173-C003,2,1,7501917,8
RCL174-C001,1,1,7501038,5
RCL174-C001,1,1,7501128,6
RCL174-C001,3,1,7501138,142
RCL174-C001,3,1,7501143,17
RCL174-C002,4,1,7500710,7
RCL174-C002,5,1,7551025,693
RCL174-C003,2,1,501520,19
RCL174-C003,3,1,501537,69
RCL174-C003,3,1,052440167,17
RCL174-C003,5,1,7501712,182
RCL175-C003,1,1,7500709,20
RCL175-C003,2,1,52440427,31
RCL175-C003,3,1,052440038,83
RCL175-C003,4,1,7090521,64
RCL175-C003,4,1,7500711,54
RCL175-C004,1,1,7500623,2
RCL176-C001,1,1,8352916,4
RCL176-C001,3,1,7001839,13
RCL178-C001,3,1,2392345,6
RCL178-C001,3,1,2392379,9
RCL179-C001,2,1,2392398,6
RCL179-C001,4,1,2392383,6
RCL180-C001,1,1,9200214,66
RCL180-C001,4,1,9041280,32
RCL180-C003,2,1,9200238,116
RCL180-C004,4,1,9200182,17
RCL180-C004,4,1,9200371,6
RCL180-C004,4,1,9200265,10
RCL180-C004,4,1,9200165,28
RCL180-C004,5,1,9200127,9
RCL181-C001,2,1,7550004,88
RCL181-C001,2,1,9200713,20
RCL181-C001,3,1,9200325,97
RCL181-C001,3,1,9200322,45
RCL181-C001,3,1,9200332,229
RCL181-C001,3,1,9200323,109
RCL181-C001,3,1,9200330,129
RCL181-C001,3,1,9200329,3
RCL181-C001,4,1,9200328,31
RCL181-C001,4,1,9200324,26
RCL181-C001,4,1,9200331,221
RCL181-C001,4,1,9200326,21
RCL181-C001,4,1,9200327,11
RCL181-C001,5,1,6010033,1
RCL181-C002,2,1,9200301,190
RCL181-C002,2,1,9200144,57
RCL181-C002,3,1,9200161,33
RCL181-C002,3,1,9200541,220
RCL181-C002,3,1,9041029,16
RCL181-C002,4,1,044090006,1
RCL181-C002,4,1,9041206,1
RCL181-C002,4,1,5120130,4
RCL181-C002,4,1,9200162,69
RCL181-C002,4,1,9041010,443
RCL181-C002,4,1,9041073,60
RCL181-C003,2,1,7550002,38
RCL181-C003,2,1,9200394,20
RCL181-C003,3,1,9041032,459
RCL181-C003,3,1,9200305,278
RCL181-C003,3,1,7550005,720
RCL181-C003,4,1,9200314,743
RCL181-C003,5,1,9200246,163
RCL181-C004,3,1,9200179,26
RCL182-C001,1,1,0524101,12
RCL182-C004,2,1,0524032,9
RCL182-C004,4,1,0524054,3
RCL182-C004,4,1,9180128,22
RCL183-C001,1,1,76174060621,15
RCL183-C001,3,1,0132034,48
RCL183-C001,4,1,0522001,4
RCL183-C002,1,1,0524118,12
RCL183-C002,1,1,0506020,6
RCL183-C002,2,1,0120018,27
RCL183-C002,3,1,0524022,5
RCL183-C002,4,1,0506125,16
RCL183-C002,4,1,0524017,3
RCL183-C003,2,1,0506021,1
RCL183-C003,5,1,0526393,29
RCL184-C001,3,1,2392330,8
RCL184-C001,4,1,2392338,10
RCL185-C001,1,1,2392354,8
RCL185-C001,3,1,2375003,13
RCL185-C001,3,1,2352027,1
RCL186-C002,5,1,9111367,110
RCL187-C001,2,1,0011169,1
RCL187-C001,3,1,9111171,1
RCL187-C001,6,1,9112025,112
RCL187-C002,1,1,92110185,25
RCL187-C002,3,1,9112024,184
RCL187-C002,3,1,2321536,14
RCL187-C002,4,1,9111395,168
RCL187-C002,4,1,9111491,5
RCL187-C003,2,1,0011173,10
RCL187-C003,4,1,2321539,27
RCL187-C004,1,1,92110200,6
RCL187-C004,1,1,9111198,1
RCL187-C004,3,1,2321540,29
RCL187-C004,4,1,92110610,4
RCL188-C002,1,1,2321871,35
RCL188-C002,2,1,91307023,1
RCL188-C004,1,1,92110631,13
RCL188-C004,2,1,9111505,27
RCL188-C004,3,1,5120544,6
RCL188-C004,4,1,9111422,18
RCL189-C001,3,1,0380032,4
RCL189-C003,1,1,1700123,43
RCL189-C003,1,1,1700097,23
RCL189-C003,1,1,1600138,2
RCL189-C003,1,1,1700095,49
RCL189-C004,5,1,0610037,2
RCL191-C001,1,1,10250000,2
RCL192-C001,3,1,0440368,4
RCL193-C001,1,1,9700000,6
RCL193-C001,2,1,7001838,6
RCL193-C001,3,1,7001993,12
RCL194-C004,1,1,0420008,21
RCL194-C004,2,1,0420036,4
RCL194-C004,5,1,9111009,2
RCL194-C004,5,1,92110154,1
RCL195-C003,5,1,92110152,8
RCL195-C003,6,1,9111329,10
RCL195-C004,1,1,9111247,7
RCL195-C004,1,1,9111279,25
RCL195-C004,2,1,9112037,7
RCL195-C004,3,1,0420110,17
RCL195-C004,6,1,9111111,3
RCL195-C004,7,1,0560023,10
RCL196-C001,1,1,0010071,23
RCL197-C001,1,1,0590009,2
RCL199-C001,2,1,5007000,24
RCL199-C001,3,1,3352070,2
RCL199-C001,3,1,3352034,4
RCL199-C001,3,1,3352074,9
RCL199-C001,4,1,3352044,9
RCL199-C001,4,1,8708001,17
RCL199-C001,4,1,3352002,60
RCL201-C001,3,1,0365017,1
RCL201-C002,1,1,0490021,6
RCL201-C002,2,1,0590004,25
RCL202-C002,1,1,0410001,15
RCL202-C002,5,1,2321372,10582
RCL203-C001,4,1,0208001,20
RCL203-C002,3,1,0380015,11
RCL83-C001,3,1,7060105,13
RCL83-C002,1,1,1600134,11
RCL83-C002,5,1,5100013,3
RCL83-C002,5,1,7040310,21
RCL83-C003,4,1,5001001,18
RCL85-C001,1,1,2233007,7
RCL85-C001,3,1,2235103,13
RCL85-C001,5,1,2205007,67
RCL85-C002,2,1,5800006,2
RCL85-C002,3,1,7090650,6
RCL86-C001,2,1,5010005,2
RCL203-C002,1,1,3270110,301
RCL203-C002,1,1,0190084,113
RCL86-C002,2,1,1600112,27
RCL86-C003,4,1,2320057,17
RCL86-C003,5,1,7090623,4
RCL86-C004,4,1,7090651,13
RCL86-C004,4,1,2320709,28
RCL91-C002,2,1,5500402,4
RCL92-C002,3,1,1032122,68
RCL92-C002,4,1,1032116,24
RCL95-C001,1,1,7507279,21
RCL95-C001,1,1,7507318,5
RCL95-C001,4,1,7507320,56
RCL95-C001,4,1,7507321,59
RCL95-C001,4,1,7507323,56
RCL95-C002,3,1,7507338,1
RCL95-C003,1,1,7507303,166
RCL95-C003,2,1,7507305,11
RCL95-C003,4,1,7507334,3
RCL95-C003,4,1,7507325,90
RCL99-C001,1,1,5500197,1
RCL91-C001,4,1,2321995,249
RCL91-C001,4,1,2321994,353
RCL91-C001,4,1,2320008,7
RCL91-C001,4,1,2321982,1001
RCL91-C001,4,1,2320086,3
RCL91-C001,4,1,2321989,75
RCL91-C001,5,1,2320019,144
RCL91-C001,5,1,2320055,15
RCL91-C001,5,1,2321990,5
RCL91-C002,1,1,6095270,12
RCL91-C002,2,1,7002036,30
